x	y	label	showSelected	group
0.438676153918172	0.438068467480232	y	11.6666666666667	1
0.737337327965546	0.112642259701083	z	11.6666666666667	1
0.092734762662672	0.262557703734174	x	11.7333333333333	1
0.446634210279936	0.413844325609031	y	11.7333333333333	1
0.73686920700309	0.114470496823438	z	11.7333333333333	1
0.0913303997753019	0.266671237259473	x	11.8	1
0.454124145679244	0.389620183737831	y	11.8	1
0.73546484411572	0.117669911787559	z	11.8	1
0.0899260368879318	0.271698889345948	x	11.8666666666667	1
0.461614081078551	0.365853101147219	y	11.8666666666667	1
0.734060481228349	0.122697563874034	z	11.8666666666667	1
0.0885216740005617	0.276726541432424	x	11.9333333333333	1
0.468635895515401	0.342543077837195	y	11.9333333333333	1
0.732187997378523	0.128639334521687	z	11.9333333333333	1
0.0866491901507349	0.281754193518899	x	12	1
0.476125830914708	0.319233054527172	y	12	1
0.729847392566239	0.135952283011106	z	12	1
0.0852448272633648	0.287238904885964	x	12.0666666666667	1
0.483147645351559	0.296837149778326	y	12.0666666666667	1
0.727038666791499	0.144636409342292	z	12.0666666666667	1
0.083372343413538	0.293180675533617	x	12.1333333333333	1
0.489701338825953	0.274898304310069	y	12.1333333333333	1
0.724229941016759	0.154234654234654	z	12.1333333333333	1
0.0814998595637112	0.299579505461858	x	12.2	1
0.496255032300346	0.253873577402989	y	12.2	1
0.720953094279562	0.165661136249372	z	12.2	1
0.0791592547514277	0.305521276109511	x	12.2666666666667	1
0.50280872577474	0.233305909776498	y	12.2666666666667	1
0.716740005617452	0.177544677544678	z	12.2666666666667	1
0.077286770901601	0.312377165318342	x	12.3333333333333	1
0.508894298286677	0.213652360711184	y	12.3333333333333	1
0.712995037917798	0.19079939668175	z	12.3333333333333	1
0.077286770901601	0.312377165318342	x	12.4	1
0.508894298286677	0.213652360711184	y	12.4	1
0.712995037917798	0.19079939668175	z	12.4	1
0.0754142870517742	0.319690113807761	x	12.4666666666667	1
0.514511749836158	0.192170574523516	y	12.4666666666667	1
0.708313828293231	0.207253530782943	z	12.4666666666667	1
0.0730736822394907	0.327917180858357	x	12.5333333333333	1
0.520129201385638	0.172059966177613	y	12.5333333333333	1
0.703632618668664	0.225078842725902	z	12.5333333333333	1
0.0712011983896639	0.335687188628365	x	12.6	1
0.524810411010205	0.153320535673477	y	12.6	1
0.698951409044097	0.243818273230038	z	12.6	1
0.0688605935773804	0.34437131495955	x	12.6666666666667	1
0.529491620634772	0.135952283011106	y	12.6666666666667	1
0.693333957494617	0.26392888157594	z	12.6666666666667	1
0.0665199887650969	0.352598382010147	x	12.7333333333333	1
0.533704709296882	0.119498148909914	y	12.7333333333333	1
0.687716505945136	0.28495360848302	z	12.7333333333333	1
0.0641793839528134	0.361282508341332	x	12.8	1
0.537917797958993	0.104872251931075	y	12.8	1
0.682099054395656	0.306892453951277	z	12.8	1
0.0618387791405299	0.369966634672517	x	12.8666666666667	1
0.541194644696189	0.092074592074592	y	12.8666666666667	1
0.676013481883719	0.329745417980712	z	12.8666666666667	1
0.0594981743282464	0.379107820284291	x	12.9333333333333	1
0.544471491433386	0.080191050779286	y	12.9333333333333	1
0.669927909371782	0.353512500571324	z	12.9333333333333	1
0.0571575695159629	0.387791946615476	x	13	1
0.54681209624567	0.0701357466063348	y	13	1
0.663374215897388	0.377736642442525	z	13	1
0.0548169647036794	0.39693313222725	x	13.0666666666667	1
0.549152701057953	0.0619086795557384	y	13.0666666666667	1
0.656820522422994	0.402874902874903	z	13.0666666666667	1
0.0524763598913959	0.405617258558435	x	13.1333333333333	1
0.55102518490778	0.055052790346908	y	13.1333333333333	1
0.649798707986144	0.42847022258787	z	13.1333333333333	1
0.0501357550791124	0.41430138488962	x	13.2	1
0.55242954779515	0.0500251382604324	y	13.2	1
0.64324501451175	0.454065542300836	z	13.2	1
0.0477951502668289	0.422985511220805	x	13.2666666666667	1
0.553365789720064	0.0468257232963115	y	13.2666666666667	1
0.636223200074899	0.480574980574981	z	13.2666666666667	1
0.0454545454545454	0.43166963755199	x	13.3333333333333	1
0.553365789720064	0.0454545454545454	y	13.3333333333333	1
0.629201385638049	0.507084418849125	z	13.3333333333333	1
